time,tier,map,ban,matchid
2/11/2020 2:39:16 PM,10,Ranked Stone Keep,Willo,936913874
2/11/2020 2:39:16 PM,10,Ranked Stone Keep,Strix,936913874
2/11/2020 2:39:16 PM,10,Ranked Stone Keep,Koga,936913874
2/4/2020 2:40:46 PM,10,Ranked Frog Isle,Strix,934237399
2/4/2020 2:40:46 PM,10,Ranked Frog Isle,Bomb King,934237399
2/4/2020 2:40:46 PM,10,Ranked Frog Isle,Willo,934237399
2/4/2020 2:40:46 PM,10,Ranked Frog Isle,Raum,934237399
2/4/2020 3:02:05 AM,10,Ranked Timber Mill,Koga,934122588
2/4/2020 3:02:05 AM,10,Ranked Timber Mill,Torvald,934122588
2/4/2020 3:02:05 AM,10,Ranked Timber Mill,Willo,934122588
2/4/2020 3:02:05 AM,10,Ranked Timber Mill,Maeve,934122588
2/13/2020 4:17:10 PM,10,Ranked Timber Mill,Strix,937599141
2/13/2020 4:17:10 PM,10,Ranked Timber Mill,Kinessa,937599141
2/13/2020 4:17:10 PM,10,Ranked Timber Mill,Willo,937599141
2/13/2020 4:17:10 PM,10,Ranked Timber Mill,Torvald,937599141
1/7/2020 5:33:06 PM,10,Ranked Splitstone Quarry,Willo,922406030
1/7/2020 5:33:06 PM,10,Ranked Splitstone Quarry,Raum,922406030
1/7/2020 5:33:06 PM,10,Ranked Splitstone Quarry,Moji,922406030
1/7/2020 5:33:06 PM,10,Ranked Splitstone Quarry,Talus,922406030
1/9/2020 2:19:46 AM,10,Ranked Serpent Beach,Willo,922916745
1/9/2020 2:19:46 AM,10,Ranked Serpent Beach,Makoa,922916745
1/9/2020 2:19:46 AM,10,Ranked Serpent Beach,Tyra,922916745
1/9/2020 2:19:46 AM,10,Ranked Serpent Beach,Raum,922916745
2/4/2020 2:31:42 AM,10,Ranked Timber Mill,Moji,934115275
2/4/2020 2:31:42 AM,10,Ranked Timber Mill,Willo,934115275
2/4/2020 2:31:42 AM,10,Ranked Timber Mill,Inara,934115275
2/4/2020 2:31:42 AM,10,Ranked Timber Mill,Koga,934115275
1/6/2020 5:35:55 AM,10,Ranked Stone Keep,Drogoz,921920126
1/6/2020 5:35:55 AM,10,Ranked Stone Keep,Makoa,921920126
1/6/2020 5:35:55 AM,10,Ranked Stone Keep,Willo,921920126
1/6/2020 5:35:55 AM,10,Ranked Stone Keep,Strix,921920126
2/8/2020 1:39:39 PM,10,Ranked Frog Isle,Willo,935680420
2/8/2020 1:39:39 PM,10,Ranked Frog Isle,Drogoz,935680420
2/8/2020 1:39:39 PM,10,Ranked Frog Isle,Torvald,935680420
2/8/2020 1:39:39 PM,10,Ranked Frog Isle,Raum,935680420
1/20/2020 9:06:41 AM,10,Ranked Frog Isle,Torvald,928051273
1/20/2020 9:06:41 AM,10,Ranked Frog Isle,Strix,928051273
1/20/2020 9:06:41 AM,10,Ranked Frog Isle,Willo,928051273
1/20/2020 9:06:41 AM,10,Ranked Frog Isle,Makoa,928051273
1/2/2020 4:03:55 PM,10,Ranked Brightmarsh,Willo,920430744
1/2/2020 4:03:55 PM,10,Ranked Brightmarsh,Raum,920430744
1/2/2020 4:03:55 PM,10,Ranked Brightmarsh,Bomb King,920430744
1/2/2020 4:03:55 PM,10,Ranked Brightmarsh,Maeve,920430744
2/5/2020 1:14:02 AM,10,Ranked Frog Isle,Zhin,934435822
2/5/2020 1:14:02 AM,10,Ranked Frog Isle,Koga,934435822
2/5/2020 1:14:02 AM,10,Ranked Frog Isle,Drogoz,934435822
2/5/2020 1:14:02 AM,10,Ranked Frog Isle,Torvald,934435822
1/30/2020 4:30:40 PM,10,Ranked Serpent Beach,Skye,932193847
1/30/2020 4:30:40 PM,10,Ranked Serpent Beach,Maeve,932193847
1/30/2020 4:30:40 PM,10,Ranked Serpent Beach,Sha Lin,932193847
1/30/2020 4:30:40 PM,10,Ranked Serpent Beach,Willo,932193847
2/13/2020 1:53:53 PM,10,Ranked Brightmarsh,Koga,937558838
2/13/2020 1:53:53 PM,10,Ranked Brightmarsh,Raum,937558838
2/13/2020 1:53:53 PM,10,Ranked Brightmarsh,Tyra,937558838
2/13/2020 1:53:53 PM,10,Ranked Brightmarsh,Moji,937558838
2/3/2020 5:10:01 PM,10,Ranked Brightmarsh,Willo,933936570
2/3/2020 5:10:01 PM,10,Ranked Brightmarsh,Zhin,933936570
2/3/2020 5:10:01 PM,10,Ranked Brightmarsh,Bomb King,933936570
2/3/2020 5:10:01 PM,10,Ranked Brightmarsh,Grover,933936570
1/3/2020 2:58:57 PM,10,Ranked Jaguar Falls,Raum,920804266
1/3/2020 2:58:57 PM,10,Ranked Jaguar Falls,Moji,920804266
1/3/2020 2:58:57 PM,10,Ranked Jaguar Falls,Strix,920804266
1/3/2020 2:58:57 PM,10,Ranked Jaguar Falls,Maeve,920804266
1/8/2020 8:43:16 PM,10,Ranked Brightmarsh,Evie,922797247
1/8/2020 8:43:16 PM,10,Ranked Brightmarsh,Raum,922797247
1/8/2020 8:43:16 PM,10,Ranked Brightmarsh,Moji,922797247
1/8/2020 8:43:16 PM,10,Ranked Brightmarsh,Skye,922797247
1/19/2020 5:41:50 AM,10,Ranked Jaguar Falls,Lex,927526039
1/19/2020 5:41:50 AM,10,Ranked Jaguar Falls,Strix,927526039
1/19/2020 5:41:50 AM,10,Ranked Jaguar Falls,Fernando,927526039
1/19/2020 5:41:50 AM,10,Ranked Jaguar Falls,Skye,927526039
2/2/2020 3:21:39 PM,10,Ranked Frog Isle,Willo,933528548
2/2/2020 3:21:39 PM,10,Ranked Frog Isle,Zhin,933528548
2/2/2020 3:21:39 PM,10,Ranked Frog Isle,Torvald,933528548
2/2/2020 3:21:39 PM,10,Ranked Frog Isle,Raum,933528548
1/17/2020 4:07:24 AM,10,Ranked Ascension Peak,Willo,926556172
1/17/2020 4:07:24 AM,10,Ranked Ascension Peak,Dredge,926556172
1/17/2020 4:07:24 AM,10,Ranked Ascension Peak,Zhin,926556172
1/17/2020 4:07:24 AM,10,Ranked Ascension Peak,Drogoz,926556172
1/17/2020 9:41:43 PM,10,Ranked Timber Mill,Raum,926844513
1/17/2020 9:41:43 PM,10,Ranked Timber Mill,Willo,926844513
1/17/2020 9:41:43 PM,10,Ranked Timber Mill,Tyra,926844513
1/17/2020 9:41:43 PM,10,Ranked Timber Mill,Drogoz,926844513
2/5/2020 10:30:47 PM,10,Ranked Serpent Beach,Maeve,934738361
2/5/2020 10:30:47 PM,10,Ranked Serpent Beach,Strix,934738361
2/5/2020 10:30:47 PM,10,Ranked Serpent Beach,Kinessa,934738361
2/5/2020 10:30:47 PM,10,Ranked Serpent Beach,Drogoz,934738361
1/21/2020 5:11:53 PM,10,Ranked Jaguar Falls,Raum,928577246
1/21/2020 5:11:53 PM,10,Ranked Jaguar Falls,Willo,928577246
1/21/2020 5:11:53 PM,10,Ranked Jaguar Falls,Evie,928577246
1/21/2020 5:11:53 PM,10,Ranked Jaguar Falls,Zhin,928577246
1/21/2020 8:15:47 AM,10,Ranked Brightmarsh,Bomb King,928456229
1/21/2020 8:15:47 AM,10,Ranked Brightmarsh,Jenos,928456229
1/21/2020 8:15:47 AM,10,Ranked Brightmarsh,Evie,928456229
1/21/2020 8:15:47 AM,10,Ranked Brightmarsh,Makoa,928456229
2/1/2020 4:12:31 AM,10,Ranked Frog Isle,Makoa,932826477
2/1/2020 4:12:31 AM,10,Ranked Frog Isle,Koga,932826477
2/1/2020 4:12:31 AM,10,Ranked Frog Isle,Raum,932826477
2/1/2020 4:12:31 AM,10,Ranked Frog Isle,Willo,932826477
2/9/2020 3:27:24 AM,10,Ranked Frog Isle,Zhin,936005516
2/9/2020 3:27:24 AM,10,Ranked Frog Isle,Raum,936005516
2/9/2020 3:27:24 AM,10,Ranked Frog Isle,Torvald,936005516
2/9/2020 3:27:24 AM,10,Ranked Frog Isle,Willo,936005516
1/16/2020 1:04:31 AM,10,Ranked Splitstone Quarry,Makoa,926125033
1/16/2020 1:04:31 AM,10,Ranked Splitstone Quarry,Raum,926125033
1/16/2020 1:04:31 AM,10,Ranked Splitstone Quarry,Strix,926125033
1/16/2020 1:04:31 AM,10,Ranked Splitstone Quarry,Drogoz,926125033
2/13/2020 11:32:35 AM,10,Ranked Frog Isle,Zhin,937531003
2/13/2020 11:32:35 AM,10,Ranked Frog Isle,Drogoz,937531003
2/13/2020 11:32:35 AM,10,Ranked Frog Isle,Willo,937531003
2/13/2020 11:32:35 AM,10,Ranked Frog Isle,Imani,937531003
2/12/2020 12:35:01 PM,10,Ranked Timber Mill,Willo,937213030
2/12/2020 12:35:01 PM,10,Ranked Timber Mill,Kinessa,937213030
2/12/2020 12:35:01 PM,10,Ranked Timber Mill,Zhin,937213030
2/12/2020 12:35:01 PM,10,Ranked Timber Mill,Raum,937213030
1/18/2020 12:21:47 PM,10,Ranked Jaguar Falls,Tyra,927103955
1/18/2020 12:21:47 PM,10,Ranked Jaguar Falls,Willo,927103955
1/18/2020 12:21:47 PM,10,Ranked Jaguar Falls,Strix,927103955
1/18/2020 12:21:47 PM,10,Ranked Jaguar Falls,Raum,927103955
1/5/2020 7:44:00 PM,10,Ranked Splitstone Quarry,Strix,921753935
1/5/2020 7:44:00 PM,10,Ranked Splitstone Quarry,Drogoz,921753935
1/5/2020 7:44:00 PM,10,Ranked Splitstone Quarry,Willo,921753935
1/5/2020 7:44:00 PM,10,Ranked Splitstone Quarry,Dredge,921753935
1/29/2020 1:02:53 AM,10,Ranked Timber Mill,Androxus,931635871
1/29/2020 1:02:53 AM,10,Ranked Timber Mill,Strix,931635871
1/29/2020 1:02:53 AM,10,Ranked Timber Mill,Lian,931635871
1/29/2020 1:02:53 AM,10,Ranked Timber Mill,Kinessa,931635871
2/3/2020 11:41:40 AM,10,Ranked Ice Mines,Zhin,933862214
2/3/2020 11:41:40 AM,10,Ranked Ice Mines,Willo,933862214
2/3/2020 11:41:40 AM,10,Ranked Ice Mines,Evie,933862214
2/3/2020 11:41:40 AM,10,Ranked Ice Mines,Bomb King,933862214
1/31/2020 8:47:02 PM,10,Ranked Timber Mill,Raum,932670371
1/31/2020 8:47:02 PM,10,Ranked Timber Mill,Willo,932670371
1/31/2020 8:47:02 PM,10,Ranked Timber Mill,Moji,932670371
1/31/2020 8:47:02 PM,10,Ranked Timber Mill,Torvald,932670371
2/12/2020 2:39:37 AM,10,Ranked Ice Mines,Strix,937121084
2/12/2020 2:39:37 AM,10,Ranked Ice Mines,Willo,937121084
2/12/2020 2:39:37 AM,10,Ranked Ice Mines,Zhin,937121084
2/12/2020 2:39:37 AM,10,Ranked Ice Mines,Raum,937121084
1/6/2020 2:40:10 PM,10,Ranked Brightmarsh,Willo,922018742
1/6/2020 2:40:10 PM,10,Ranked Brightmarsh,Drogoz,922018742
1/6/2020 2:40:10 PM,10,Ranked Brightmarsh,Dredge,922018742
1/6/2020 2:40:10 PM,10,Ranked Brightmarsh,Moji,922018742
1/20/2020 9:25:40 PM,10,Ranked Brightmarsh,Raum,928279989
1/20/2020 9:25:40 PM,10,Ranked Brightmarsh,Terminus,928279989
1/20/2020 9:25:40 PM,10,Ranked Brightmarsh,Strix,928279989
1/20/2020 9:25:40 PM,10,Ranked Brightmarsh,Koga,928279989
1/5/2020 9:37:23 PM,10,Ranked Warder's Gate,Raum,921796291
1/5/2020 9:37:23 PM,10,Ranked Warder's Gate,Moji,921796291
1/5/2020 9:37:23 PM,10,Ranked Warder's Gate,Strix,921796291
1/5/2020 9:37:23 PM,10,Ranked Warder's Gate,Makoa,921796291
2/6/2020 1:33:15 PM,10,Ranked Splitstone Quarry,Tyra,934906729
2/6/2020 1:33:15 PM,10,Ranked Splitstone Quarry,Strix,934906729
2/6/2020 1:33:15 PM,10,Ranked Splitstone Quarry,Terminus,934906729
2/6/2020 1:33:15 PM,10,Ranked Splitstone Quarry,Makoa,934906729
1/6/2020 5:13:38 AM,10,Ranked Warder's Gate,Willo,921916367
1/6/2020 5:13:38 AM,10,Ranked Warder's Gate,Drogoz,921916367
1/6/2020 5:13:38 AM,10,Ranked Warder's Gate,Bomb King,921916367
1/6/2020 5:13:38 AM,10,Ranked Warder's Gate,Makoa,921916367
2/13/2020 3:51:41 PM,10,Ranked Stone Keep,Raum,937589452
2/13/2020 3:51:41 PM,10,Ranked Stone Keep,Khan,937589452
2/13/2020 3:51:41 PM,10,Ranked Stone Keep,Willo,937589452
2/13/2020 3:51:41 PM,10,Ranked Stone Keep,Terminus,937589452
1/10/2020 5:31:39 PM,10,Ranked Jaguar Falls,Makoa,923601253
1/10/2020 5:31:39 PM,10,Ranked Jaguar Falls,Moji,923601253
1/10/2020 5:31:39 PM,10,Ranked Jaguar Falls,Willo,923601253
1/10/2020 5:31:39 PM,10,Ranked Jaguar Falls,Maeve,923601253
1/16/2020 11:56:27 PM,10,Ranked Bazaar,Willo,926485894
1/16/2020 11:56:27 PM,10,Ranked Bazaar,Drogoz,926485894
1/16/2020 11:56:27 PM,10,Ranked Bazaar,Raum,926485894
1/16/2020 11:56:27 PM,10,Ranked Bazaar,Makoa,926485894
1/12/2020 8:40:13 AM,10,Ranked Frog Isle,Willo,924501684
1/12/2020 8:40:13 AM,10,Ranked Frog Isle,Skye,924501684
1/12/2020 8:40:13 AM,10,Ranked Frog Isle,Cassie,924501684
1/12/2020 8:40:13 AM,10,Ranked Frog Isle,Tyra,924501684
1/8/2020 2:07:03 AM,10,Ranked Serpent Beach,Maeve,922555239
1/8/2020 2:07:03 AM,10,Ranked Serpent Beach,Evie,922555239
1/8/2020 2:07:03 AM,10,Ranked Serpent Beach,Skye,922555239
1/8/2020 2:07:03 AM,10,Ranked Serpent Beach,Bomb King,922555239
1/22/2020 2:13:41 AM,10,Ranked Serpent Beach,Willo,928761801
1/22/2020 2:13:41 AM,10,Ranked Serpent Beach,Strix,928761801
1/22/2020 2:13:41 AM,10,Ranked Serpent Beach,Raum,928761801
1/22/2020 2:13:41 AM,10,Ranked Serpent Beach,Khan,928761801
2/11/2020 4:24:11 PM,10,Ranked Bazaar,Maeve,936942666
2/11/2020 4:24:11 PM,10,Ranked Bazaar,Drogoz,936942666
2/11/2020 4:24:11 PM,10,Ranked Bazaar,Vivian,936942666
2/11/2020 4:24:11 PM,10,Ranked Bazaar,Raum,936942666
1/19/2020 9:49:05 PM,10,Ranked Splitstone Quarry,Fernando,927877017
1/19/2020 9:49:05 PM,10,Ranked Splitstone Quarry,Drogoz,927877017
1/19/2020 9:49:05 PM,10,Ranked Splitstone Quarry,Maeve,927877017
1/19/2020 9:49:05 PM,10,Ranked Splitstone Quarry,Willo,927877017
1/14/2020 7:07:00 PM,10,Ranked Frog Isle,Tyra,925591606
1/14/2020 7:07:00 PM,10,Ranked Frog Isle,Drogoz,925591606
1/14/2020 7:07:00 PM,10,Ranked Frog Isle,Bomb King,925591606
1/14/2020 7:07:00 PM,10,Ranked Frog Isle,Zhin,925591606
1/17/2020 9:14:02 PM,10,Ranked Ice Mines,Makoa,926832623
1/17/2020 9:14:02 PM,10,Ranked Ice Mines,Atlas,926832623
1/17/2020 9:14:02 PM,10,Ranked Ice Mines,Willo,926832623
1/17/2020 9:14:02 PM,10,Ranked Ice Mines,Raum,926832623
2/7/2020 4:11:05 AM,10,Ranked Frog Isle,Koga,935158477
2/7/2020 4:11:05 AM,10,Ranked Frog Isle,Tyra,935158477
2/7/2020 4:11:05 AM,10,Ranked Frog Isle,Willo,935158477
2/7/2020 4:11:05 AM,10,Ranked Frog Isle,Drogoz,935158477
1/19/2020 9:46:22 PM,10,Ranked Brightmarsh,Zhin,927875991
1/19/2020 9:46:22 PM,10,Ranked Brightmarsh,Koga,927875991
1/19/2020 9:46:22 PM,10,Ranked Brightmarsh,Drogoz,927875991
1/19/2020 9:46:22 PM,10,Ranked Brightmarsh,Willo,927875991
1/31/2020 1:57:39 AM,10,Ranked Jaguar Falls,Zhin,932375465
1/31/2020 1:57:39 AM,10,Ranked Jaguar Falls,Willo,932375465
1/31/2020 1:57:39 AM,10,Ranked Jaguar Falls,Maeve,932375465
1/31/2020 1:57:39 AM,10,Ranked Jaguar Falls,Skye,932375465
1/7/2020 6:48:08 PM,11,Ranked Splitstone Quarry,Willo,922431331
1/7/2020 6:48:08 PM,11,Ranked Splitstone Quarry,Raum,922431331
1/7/2020 6:48:08 PM,11,Ranked Splitstone Quarry,Drogoz,922431331
1/7/2020 6:48:08 PM,11,Ranked Splitstone Quarry,Maeve,922431331
1/17/2020 4:37:23 PM,11,Ranked Stone Keep,Willo,926713401
1/17/2020 4:37:23 PM,11,Ranked Stone Keep,Makoa,926713401
1/17/2020 4:37:23 PM,11,Ranked Stone Keep,Raum,926713401
1/17/2020 4:37:23 PM,11,Ranked Stone Keep,Koga,926713401
1/18/2020 6:41:53 PM,11,Ranked Splitstone Quarry,Zhin,927272773
1/18/2020 6:41:53 PM,11,Ranked Splitstone Quarry,Strix,927272773
1/18/2020 6:41:53 PM,11,Ranked Splitstone Quarry,Kinessa,927272773
1/18/2020 6:41:53 PM,11,Ranked Splitstone Quarry,Torvald,927272773
2/6/2020 3:13:24 PM,11,Ranked Brightmarsh,Sha Lin,934931984
2/6/2020 3:13:24 PM,11,Ranked Brightmarsh,Koga,934931984
2/6/2020 3:13:24 PM,11,Ranked Brightmarsh,Barik,934931984
2/6/2020 3:13:24 PM,11,Ranked Brightmarsh,Zhin,934931984
1/15/2020 3:47:53 PM,11,Ranked Timber Mill,Ying,925923188
1/15/2020 3:47:53 PM,11,Ranked Timber Mill,Kinessa,925923188
1/15/2020 3:47:53 PM,11,Ranked Timber Mill,Sha Lin,925923188
1/15/2020 3:47:53 PM,11,Ranked Timber Mill,Tyra,925923188
2/2/2020 4:52:05 AM,11,Ranked Bazaar,Evie,933346378
2/2/2020 4:52:05 AM,11,Ranked Bazaar,Drogoz,933346378
2/2/2020 4:52:05 AM,11,Ranked Bazaar,Torvald,933346378
2/2/2020 4:52:05 AM,11,Ranked Bazaar,Pip,933346378
1/3/2020 11:41:21 PM,11,Ranked Stone Keep,Willo,920997685
1/3/2020 11:41:21 PM,11,Ranked Stone Keep,Drogoz,920997685
1/3/2020 11:41:21 PM,11,Ranked Stone Keep,Strix,920997685
1/3/2020 11:41:21 PM,11,Ranked Stone Keep,Raum,920997685
2/1/2020 3:34:17 PM,11,Ranked Splitstone Quarry,Strix,933023368
2/1/2020 3:34:17 PM,11,Ranked Splitstone Quarry,Makoa,933023368
2/1/2020 3:34:17 PM,11,Ranked Splitstone Quarry,Zhin,933023368
2/1/2020 3:34:17 PM,11,Ranked Splitstone Quarry,Khan,933023368
2/5/2020 4:50:57 PM,11,Ranked Frog Isle,Torvald,934626480
2/5/2020 4:50:57 PM,11,Ranked Frog Isle,Zhin,934626480
2/5/2020 4:50:57 PM,11,Ranked Frog Isle,Tyra,934626480
2/5/2020 4:50:57 PM,11,Ranked Frog Isle,Willo,934626480
2/6/2020 9:17:35 PM,11,Ranked Jaguar Falls,Willo,935052634
2/6/2020 9:17:35 PM,11,Ranked Jaguar Falls,Koga,935052634
2/6/2020 9:17:35 PM,11,Ranked Jaguar Falls,Skye,935052634
2/6/2020 9:17:35 PM,11,Ranked Jaguar Falls,Raum,935052634
1/20/2020 5:33:22 PM,11,Ranked Brightmarsh,Makoa,928181677
1/20/2020 5:33:22 PM,11,Ranked Brightmarsh,Maeve,928181677
1/20/2020 5:33:22 PM,11,Ranked Brightmarsh,Zhin,928181677
1/20/2020 5:33:22 PM,11,Ranked Brightmarsh,Tyra,928181677
1/9/2020 4:56:53 PM,11,Ranked Brightmarsh,Atlas,923147303
1/9/2020 4:56:53 PM,11,Ranked Brightmarsh,Maeve,923147303
1/9/2020 4:56:53 PM,11,Ranked Brightmarsh,Willo,923147303
1/9/2020 4:56:53 PM,11,Ranked Brightmarsh,Lian,923147303
1/3/2020 8:32:48 PM,11,Ranked Warder's Gate,Willo,920929479
1/3/2020 8:32:48 PM,11,Ranked Warder's Gate,Strix,920929479
1/3/2020 8:32:48 PM,11,Ranked Warder's Gate,Maeve,920929479
1/3/2020 8:32:48 PM,11,Ranked Warder's Gate,Moji,920929479
1/18/2020 10:55:13 PM,11,Ranked Serpent Beach,Koga,927394713
1/18/2020 10:55:13 PM,11,Ranked Serpent Beach,Zhin,927394713
1/18/2020 10:55:13 PM,11,Ranked Serpent Beach,Willo,927394713
1/18/2020 10:55:13 PM,11,Ranked Serpent Beach,Drogoz,927394713
1/26/2020 4:28:05 PM,11,Ranked Stone Keep,Atlas,930703502
1/26/2020 4:28:05 PM,11,Ranked Stone Keep,Strix,930703502
1/26/2020 4:28:05 PM,11,Ranked Stone Keep,Willo,930703502
1/26/2020 4:28:05 PM,11,Ranked Stone Keep,Inara,930703502
1/25/2020 8:15:11 PM,11,Ranked Stone Keep,Zhin,930299943
1/25/2020 8:15:11 PM,11,Ranked Stone Keep,Torvald,930299943
1/25/2020 8:15:11 PM,11,Ranked Stone Keep,Drogoz,930299943
1/25/2020 8:15:11 PM,11,Ranked Stone Keep,Koga,930299943
2/8/2020 9:41:44 PM,11,Ranked Timber Mill,Koga,935891456
2/8/2020 9:41:44 PM,11,Ranked Timber Mill,Moji,935891456
2/8/2020 9:41:44 PM,11,Ranked Timber Mill,Willo,935891456
2/8/2020 9:41:44 PM,11,Ranked Timber Mill,Strix,935891456
1/19/2020 9:55:08 PM,11,Ranked Frog Isle,Willo,927879289
1/19/2020 9:55:08 PM,11,Ranked Frog Isle,Makoa,927879289
1/19/2020 9:55:08 PM,11,Ranked Frog Isle,Ruckus,927879289
1/19/2020 9:55:08 PM,11,Ranked Frog Isle,Dredge,927879289
2/3/2020 10:04:09 PM,11,Ranked Serpent Beach,Zhin,934040159
2/3/2020 10:04:09 PM,11,Ranked Serpent Beach,Koga,934040159
2/3/2020 10:04:09 PM,11,Ranked Serpent Beach,Torvald,934040159
2/3/2020 10:04:09 PM,11,Ranked Serpent Beach,Drogoz,934040159
1/6/2020 8:54:00 AM,11,Ranked Serpent Beach,Lian,921948883
1/6/2020 8:54:00 AM,11,Ranked Serpent Beach,Willo,921948883
1/6/2020 8:54:00 AM,11,Ranked Serpent Beach,Evie,921948883
1/6/2020 8:54:00 AM,11,Ranked Serpent Beach,Makoa,921948883
1/10/2020 4:28:34 PM,11,Ranked Jaguar Falls,Terminus,923573454
1/10/2020 4:28:34 PM,11,Ranked Jaguar Falls,Makoa,923573454
1/10/2020 4:28:34 PM,11,Ranked Jaguar Falls,Strix,923573454
1/10/2020 4:28:34 PM,11,Ranked Jaguar Falls,Atlas,923573454
2/7/2020 10:23:54 PM,11,Ranked Bazaar,Maeve,935440211
2/7/2020 10:23:54 PM,11,Ranked Bazaar,Moji,935440211
2/7/2020 10:23:54 PM,11,Ranked Bazaar,Dredge,935440211
2/7/2020 10:23:54 PM,11,Ranked Bazaar,Willo,935440211
1/18/2020 8:06:49 AM,11,Ranked Jaguar Falls,Makoa,927034382
1/18/2020 8:06:49 AM,11,Ranked Jaguar Falls,Moji,927034382
1/18/2020 8:06:49 AM,11,Ranked Jaguar Falls,Raum,927034382
1/18/2020 8:06:49 AM,11,Ranked Jaguar Falls,Willo,927034382
1/24/2020 2:57:30 AM,11,Ranked Timber Mill,Strix,929518388
1/24/2020 2:57:30 AM,11,Ranked Timber Mill,Willo,929518388
1/24/2020 2:57:30 AM,11,Ranked Timber Mill,Tyra,929518388
1/24/2020 2:57:30 AM,11,Ranked Timber Mill,Koga,929518388
1/29/2020 2:39:19 PM,11,Ranked Jaguar Falls,Raum,931798051
1/29/2020 2:39:19 PM,11,Ranked Jaguar Falls,Maeve,931798051
1/29/2020 2:39:19 PM,11,Ranked Jaguar Falls,Makoa,931798051
1/29/2020 2:39:19 PM,11,Ranked Jaguar Falls,Willo,931798051
1/27/2020 5:35:25 PM,11,Ranked Serpent Beach,Zhin,931125766
1/27/2020 5:35:25 PM,11,Ranked Serpent Beach,Willo,931125766
1/27/2020 5:35:25 PM,11,Ranked Serpent Beach,Raum,931125766
1/27/2020 5:35:25 PM,11,Ranked Serpent Beach,Moji,931125766
1/15/2020 6:44:33 PM,11,Ranked Bazaar,Strix,925994837
1/15/2020 6:44:33 PM,11,Ranked Bazaar,Willo,925994837
1/15/2020 6:44:33 PM,11,Ranked Bazaar,Evie,925994837
1/15/2020 6:44:33 PM,11,Ranked Bazaar,Makoa,925994837
1/22/2020 3:34:58 AM,11,Ranked Jaguar Falls,Makoa,928783061
1/22/2020 3:34:58 AM,11,Ranked Jaguar Falls,Vivian,928783061
1/22/2020 3:34:58 AM,11,Ranked Jaguar Falls,Zhin,928783061
1/22/2020 3:34:58 AM,11,Ranked Jaguar Falls,Drogoz,928783061
1/29/2020 8:50:47 PM,11,Ranked Ascension Peak,Tyra,931933536
1/29/2020 8:50:47 PM,11,Ranked Ascension Peak,Strix,931933536
1/29/2020 8:50:47 PM,11,Ranked Ascension Peak,Willo,931933536
1/29/2020 8:50:47 PM,11,Ranked Ascension Peak,Evie,931933536
1/10/2020 3:35:04 PM,11,Ranked Timber Mill,Raum,923551860
1/10/2020 3:35:04 PM,11,Ranked Timber Mill,Kinessa,923551860
1/10/2020 3:35:04 PM,11,Ranked Timber Mill,Strix,923551860
1/10/2020 3:35:04 PM,11,Ranked Timber Mill,Grover,923551860
1/17/2020 3:11:03 AM,11,Ranked Stone Keep,Willo,926542563
1/17/2020 3:11:03 AM,11,Ranked Stone Keep,Raum,926542563
1/17/2020 3:11:03 AM,11,Ranked Stone Keep,Strix,926542563
1/17/2020 3:11:03 AM,11,Ranked Stone Keep,Drogoz,926542563
1/13/2020 11:22:42 AM,11,Ranked Serpent Beach,Drogoz,925045273
1/13/2020 11:22:42 AM,11,Ranked Serpent Beach,Khan,925045273
1/13/2020 11:22:42 AM,11,Ranked Serpent Beach,Strix,925045273
1/13/2020 11:22:42 AM,11,Ranked Serpent Beach,Moji,925045273
1/28/2020 7:18:37 AM,11,Ranked Ascension Peak,Koga,931351383
1/28/2020 7:18:37 AM,11,Ranked Ascension Peak,Maeve,931351383
1/28/2020 7:18:37 AM,11,Ranked Ascension Peak,Moji,931351383
1/28/2020 7:18:37 AM,11,Ranked Ascension Peak,Pip,931351383
2/6/2020 6:26:01 PM,11,Ranked Stone Keep,Koga,934994495
2/6/2020 6:26:01 PM,11,Ranked Stone Keep,Zhin,934994495
2/6/2020 6:26:01 PM,11,Ranked Stone Keep,Torvald,934994495
2/6/2020 6:26:01 PM,11,Ranked Stone Keep,Drogoz,934994495
1/21/2020 6:31:23 PM,11,Ranked Ascension Peak,Zhin,928608435
1/21/2020 6:31:23 PM,11,Ranked Ascension Peak,Maeve,928608435
1/21/2020 6:31:23 PM,11,Ranked Ascension Peak,Willo,928608435
1/21/2020 6:31:23 PM,11,Ranked Ascension Peak,Inara,928608435
1/20/2020 5:21:23 PM,11,Ranked Timber Mill,Strix,928176450
1/20/2020 5:21:23 PM,11,Ranked Timber Mill,Maeve,928176450
1/20/2020 5:21:23 PM,11,Ranked Timber Mill,Willo,928176450
1/20/2020 5:21:23 PM,11,Ranked Timber Mill,Kinessa,928176450
1/9/2020 7:37:36 PM,11,Ranked Frog Isle,Makoa,923217401
1/9/2020 7:37:36 PM,11,Ranked Frog Isle,Willo,923217401
1/9/2020 7:37:36 PM,11,Ranked Frog Isle,Drogoz,923217401
1/9/2020 7:37:36 PM,11,Ranked Frog Isle,Khan,923217401
2/4/2020 1:51:24 PM,11,Ranked Jaguar Falls,Zhin,934225270
2/4/2020 1:51:24 PM,11,Ranked Jaguar Falls,Strix,934225270
2/4/2020 1:51:24 PM,11,Ranked Jaguar Falls,Willo,934225270
2/4/2020 1:51:24 PM,11,Ranked Jaguar Falls,Tyra,934225270
1/16/2020 5:06:38 AM,11,Ranked Timber Mill,Skye,926187344
